EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
1307,59,,1420,2,4,1,3,32,2,5,4,18844,21922,9,21,4,4,80,1,30,3,3,3,2,2,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1308,28,,654,1,2,1,1,67,1,1,2,2216,3872,7,13,3,4,80,0,10,4,3,7,7,3,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1309,50,,959,1,4,1,4,81,3,2,3,4728,17251,3,14,3,4,80,0,5,4,3,0,0,0,0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
1310,30,,946,2,3,1,3,52,2,2,4,6877,20234,5,24,4,2,80,0,12,4,2,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1311,30,,125,9,2,1,4,83,2,1,3,2206,16117,1,13,3,1,80,0,10,5,3,10,0,1,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1313,21,,895,9,2,1,1,39,3,1,4,2610,2851,1,24,4,3,80,0,3,3,2,3,2,2,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1314,35,,622,14,4,1,3,39,2,1,2,3743,10074,1,24,4,4,80,1,5,2,1,4,2,0,2,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
1315,40,,1171,10,4,1,4,46,4,1,3,2213,22495,3,13,3,3,80,1,10,3,3,7,7,1,7,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1317,56,,832,9,3,1,3,81,3,4,4,11103,20420,7,11,3,3,80,0,30,1,2,10,7,1,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1319,46,,1450,15,2,1,4,52,3,5,2,19081,10849,5,11,3,1,80,1,25,2,3,4,2,0,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1320,40,,905,19,2,1,3,99,3,2,4,2741,16523,8,15,3,3,80,1,15,2,4,7,2,3,7,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
1321,46,,945,5,2,1,2,80,3,2,2,5021,10425,8,22,4,4,80,1,16,2,3,4,2,0,2,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1322,35,,776,1,4,1,3,32,2,2,1,4312,23016,0,14,3,2,80,0,16,2,3,15,13,2,8,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1323,40,,593,9,4,1,2,88,3,3,3,13499,13782,9,17,3,3,80,0,20,3,2,18,7,2,13,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1324,36,,427,8,3,1,1,63,4,3,1,11713,20335,9,14,3,1,80,1,10,2,3,8,7,0,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1325,43,,930,6,3,1,1,73,2,2,3,4081,20003,1,14,3,1,80,0,20,3,1,20,7,1,8,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1326,31,,444,5,3,1,4,84,3,1,2,2789,3909,1,11,3,3,80,1,2,5,2,2,2,2,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1327,36,,1041,13,3,1,3,36,3,1,2,2143,25527,4,13,3,2,80,1,8,2,3,5,2,0,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1328,36,,363,1,3,1,3,77,1,3,1,10252,4235,2,21,4,3,80,1,17,2,3,7,7,7,7,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1329,45,,954,2,2,1,2,46,1,2,3,6632,12388,0,13,3,1,80,0,9,3,3,8,7,3,1,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1330,27,,1450,3,3,1,3,79,2,1,3,2566,25326,1,15,3,4,80,1,1,2,2,1,1,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1331,51,,684,6,3,1,1,51,3,5,3,19537,6462,7,13,3,3,80,0,23,5,3,20,18,15,15,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1332,53,,124,2,3,1,3,38,2,3,2,7525,23537,2,12,3,1,80,1,30,2,3,15,7,6,12,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1333,31,,534,20,3,1,1,66,3,3,3,9824,22908,3,12,3,1,80,0,12,2,3,1,0,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1334,35,,1343,27,1,1,3,53,2,1,1,2559,17852,1,11,3,4,80,0,6,3,2,6,5,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1335,27,,1377,11,1,1,2,91,3,1,1,2099,7679,0,14,3,2,80,0,6,3,4,5,0,1,4,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1336,27,,1469,1,2,1,4,82,3,1,2,3816,17881,1,11,3,2,80,1,5,2,3,5,2,0,4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1337,34,,470,2,4,1,4,84,2,2,1,5957,23687,6,13,3,2,80,1,13,3,3,11,9,5,9,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1339,24,,1353,3,2,1,1,33,3,2,3,4999,17519,0,21,4,1,80,1,4,2,2,3,2,0,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1342,38,,693,7,3,1,4,57,4,1,3,2610,15748,1,11,3,4,80,3,4,2,3,4,2,0,3,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1344,41,,256,10,2,1,3,40,1,2,2,6151,22074,1,13,3,1,80,0,19,4,3,19,2,11,9,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1345,46,,488,2,3,1,3,75,1,4,2,16872,14977,3,12,3,2,80,1,28,2,2,7,7,7,7,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
1347,30,,1082,12,3,1,2,83,3,2,3,6577,19558,0,11,3,2,80,0,6,6,3,5,4,4,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1348,46,,430,1,4,1,4,40,3,5,4,19627,21445,9,17,3,4,80,2,23,0,3,2,2,2,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1350,27,,975,7,3,1,4,55,2,2,1,6811,23398,8,19,3,1,80,0,9,2,1,7,6,0,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1351,32,,1316,2,2,1,4,38,3,2,3,4998,2338,4,14,3,4,80,0,10,2,3,8,7,0,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1353,41,,896,6,3,1,4,75,3,3,4,13591,14674,3,18,3,3,80,0,16,3,3,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1354,21,,756,1,1,1,1,99,2,1,2,2174,9150,1,11,3,3,80,0,3,3,3,3,2,1,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
1355,34,,560,1,4,1,4,91,3,1,1,2996,20284,5,14,3,3,80,2,10,2,3,4,3,1,3,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1356,36,,566,18,4,1,3,81,4,1,4,3688,7122,4,18,3,4,80,2,4,2,3,1,0,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1357,34,,303,2,4,1,3,75,3,1,3,2231,11314,6,18,3,4,80,1,6,3,3,4,3,1,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1359,26,,1357,25,3,1,1,48,1,1,3,2293,10558,1,12,3,3,80,0,1,2,2,1,0,0,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1361,48,,969,2,2,1,4,76,4,1,2,2559,16620,5,11,3,3,80,0,7,4,2,1,0,0,0,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
1362,53,,1084,13,2,1,4,57,4,2,1,4450,26250,1,11,3,3,80,2,5,3,3,4,2,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1363,39,,1498,21,4,1,1,44,2,2,4,6120,3567,3,12,3,4,80,2,8,2,4,5,4,1,4,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1368,31,,326,8,2,1,1,31,3,3,4,10793,8386,1,18,3,1,80,1,13,5,3,13,7,9,9,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1369,27,,793,2,1,1,4,43,1,2,4,5071,20392,3,20,4,2,80,0,8,3,3,6,2,0,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1370,45,,930,9,3,1,4,74,3,3,1,10761,19239,4,12,3,3,80,1,18,2,3,5,4,0,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1371,32,,1311,7,3,1,2,100,4,1,2,2794,26062,1,20,4,3,80,0,5,3,1,5,1,0,3,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1372,56,,1400,7,3,1,4,49,1,3,4,7260,21698,4,11,3,1,80,0,37,3,2,6,4,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1373,51,,1169,7,4,1,2,34,2,2,3,6132,13983,2,17,3,3,80,0,10,2,3,1,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1374,50,,691,2,3,1,3,64,3,4,3,17639,6881,5,16,3,4,80,0,30,3,3,4,3,0,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1375,28,,950,3,3,1,4,93,3,3,2,7655,8039,0,17,3,2,80,3,10,3,2,9,7,1,7,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1376,33,,827,29,4,1,1,54,2,2,3,4508,3129,1,22,4,2,80,0,14,4,3,13,7,3,8,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1377,29,,906,10,3,1,4,92,2,1,1,2404,11479,6,20,4,3,80,0,3,5,3,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1378,41,,549,7,2,1,4,42,3,2,3,5003,23371,6,14,3,2,80,0,8,6,3,2,2,2,1,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1379,52,,723,8,4,1,3,85,2,2,2,4941,17747,2,15,3,1,80,0,11,3,2,8,2,7,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1380,22,,1256,3,4,1,3,48,2,1,4,2853,4223,0,11,3,2,80,1,1,5,3,0,0,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
1382,28,,1179,19,4,1,4,78,2,1,1,3196,12449,1,12,3,3,80,3,6,2,3,6,5,3,3,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1384,27,,1115,3,4,1,1,54,2,1,4,2045,15174,0,13,3,4,80,0,5,0,3,4,2,1,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1385,47,,1309,4,1,1,2,99,3,2,3,2976,25751,3,19,3,1,80,0,5,3,3,0,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1387,44,,489,23,3,1,2,67,3,2,2,2042,25043,4,12,3,3,80,1,17,3,4,3,2,1,2,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1389,33,,931,14,3,1,4,72,3,1,2,2756,4673,1,13,3,4,80,1,8,5,3,8,7,1,6,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1391,35,,819,2,3,1,3,44,2,3,2,10274,19588,2,18,3,2,80,1,15,2,4,7,7,6,4,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1394,45,,193,6,4,1,4,52,3,3,1,13245,15067,4,14,3,2,80,0,17,3,4,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
1395,35,,583,25,4,1,3,57,3,3,3,10388,6975,1,11,3,3,80,1,16,3,2,16,10,10,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1396,34,,1354,5,3,1,3,45,2,3,1,11631,5615,2,12,3,4,80,0,14,6,3,11,10,5,8,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1398,24,,1476,4,1,1,4,42,3,2,3,4162,15211,1,12,3,3,80,2,5,3,3,5,4,0,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1400,26,,950,4,4,1,4,48,2,2,4,5828,8450,1,12,3,2,80,0,8,0,3,8,7,7,4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1401,32,,499,2,1,1,3,36,3,2,2,4078,20497,0,13,3,1,80,3,4,3,2,3,2,1,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1402,43,,1273,2,2,1,4,72,4,1,3,2645,21923,1,12,3,4,80,2,6,3,2,5,3,1,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1403,34,,1346,19,2,1,2,93,3,1,4,2661,8758,0,11,3,3,80,1,3,2,3,2,2,1,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1404,37,,124,3,3,1,4,35,3,2,2,4107,13848,3,15,3,1,80,0,8,3,2,4,3,0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1405,32,,859,4,3,1,3,98,2,2,3,6162,19124,1,12,3,3,80,1,14,3,3,14,13,6,8,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1406,31,,106,2,3,1,1,62,2,2,1,6410,17822,3,12,3,4,80,0,9,1,3,2,2,1,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1410,25,,675,5,2,1,2,85,4,2,1,4000,18384,1,12,3,4,80,2,6,2,3,6,3,1,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1411,30,,1334,4,2,1,3,63,2,2,2,5209,19760,1,12,3,2,80,3,11,4,2,11,8,2,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1414,28,,1009,1,3,1,1,45,2,1,2,2596,7160,1,15,3,1,80,2,1,2,3,1,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1416,35,,672,25,3,1,4,78,2,3,2,10903,9129,3,16,3,1,80,0,16,2,3,13,10,4,8,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
1418,33,,654,5,3,1,4,34,2,3,4,7119,21214,4,15,3,3,80,1,9,2,3,3,2,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1419,30,,570,5,3,1,4,30,2,2,3,6118,5431,1,13,3,3,80,3,10,2,3,10,9,1,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1420,24,,1092,9,3,1,3,60,2,1,2,2694,26551,1,11,3,3,80,3,1,4,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1421,45,,805,4,2,1,3,57,3,2,2,4447,23163,1,12,3,2,80,0,9,5,2,9,7,0,8,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1422,25,,959,28,3,1,1,41,2,2,3,8639,24835,2,18,3,4,80,0,6,3,3,2,2,2,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1423,35,,1214,1,3,1,2,30,2,1,3,2859,26278,1,18,3,1,80,0,6,3,3,6,4,0,4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1424,48,,1469,20,4,1,4,51,3,1,3,2259,5543,4,17,3,1,80,2,13,2,2,0,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1426,53,,1282,5,3,1,3,58,3,5,3,19094,10735,4,11,3,4,80,1,26,3,2,14,13,4,8,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1427,31,,154,7,4,1,2,41,2,1,3,2329,11737,3,15,3,2,80,0,13,2,4,7,7,5,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1429,58,,848,23,4,1,1,88,3,1,3,2372,26076,1,12,3,4,80,2,2,3,3,2,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1431,31,,703,2,3,1,3,90,2,1,4,2785,11882,7,14,3,3,80,0,3,3,4,1,0,0,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1432,39,,903,2,5,1,1,41,4,3,3,7880,2560,0,18,3,4,80,0,9,3,3,8,7,0,7,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1433,51,,1469,8,4,1,2,81,2,3,2,12490,15736,5,16,3,4,80,2,16,5,1,10,9,4,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1434,41,,1018,1,3,1,3,66,3,2,1,4103,4297,0,17,3,4,80,1,10,2,3,9,3,1,7,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1435,29,,490,10,3,1,4,61,3,1,2,3291,17940,0,14,3,4,80,2,8,2,2,7,5,1,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1436,58,,781,2,1,1,4,57,2,1,4,2380,13384,9,14,3,4,80,1,3,3,2,1,0,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1438,49,,279,8,1,1,3,61,2,2,2,5130,24907,1,23,4,4,80,1,10,3,3,10,7,1,7,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1439,51,,833,1,3,1,3,96,3,1,4,2723,23231,1,11,3,2,80,0,1,0,2,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1440,24,,823,17,2,1,4,94,2,1,2,2127,9100,1,21,4,4,80,1,1,2,3,1,0,0,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1441,39,,360,23,3,1,3,93,3,1,1,3904,22154,0,13,3,1,80,0,6,2,3,5,2,0,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
